Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,ingestion_time,pk_id
8833,CA-2015-153423,6/22/2015,6/27/2015,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1217.568,2,0.2,456.588,2026-08-24T07:01:37.009Z,12d52f08c70ccac2c2e11187be4a7f1c5a70d5a4192fc4d857f074283958f8de
8834,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",15.51,1,0,3.8775,2026-08-24T07:01:37.009Z,460519c01df45b3f12ca8c358c4112d4460907dfa9154a69ff29855100c14e74
8835,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,89.9,2,0,25.172,2026-08-24T07:01:37.009Z,2270b173afba8be7513489ac4962ca2c52f48d080bf024d74ff3ab940bddeab1
8836,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,14.28,4,0,3.7128,2026-08-24T07:01:37.009Z,23bd53146359e17abb6eed1e6108cfa33b12c78df8b8f8ef2363ba805fce1740
8837,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",12.72,3,0,4.9608,2026-08-24T07:01:37.009Z,9601a09a435733521d3864ec90bcd6786527cad863a471f5fea24c2a629bf6c5
8838,US-2017-132675,9/24/2017,9/28/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,0,7.56,2026-08-24T07:01:37.009Z,1f1de5283ee94e6dcc2ad53cb5cb48180e45d6ee27d22247caf74ce8fe3fd9f7
8839,CA-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0,18.447,2026-08-24T07:01:37.009Z,20ad0f72ce5f9808e3088f081a68f24c191eda080cd1b0cc9719e84e4fcc07f2
8840,CA-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10002794,Office Supplies,Binders,"\"Avery Trapezoid Ring Binder, 3\"\" Capacity",Black,"1040 sheets\"",65.568,2,2026-08-24T07:01:37.009Z,69fb19ef7c49c731f169850bf28e1169cda5217987027a3f1231434eae9a44a4
8841,CA-2014-153808,4/6/2014,4/10/2014,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,299.97,3,0,131.9868,2026-08-24T07:01:37.009Z,41653a9490d2ea997a49047acda095ee9018c600f84e1312194960aeee0b3118
8842,US-2016-112396,2/9/2016,2/13/2016,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,89.97,3,0,39.5868,2026-08-24T07:01:37.009Z,b6e9016f53fcccf5d3cbf27f61a88a6b76005cf35a18796bfeb814423f3a971b
8843,US-2016-112396,2/9/2016,2/13/2016,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,31.86,2,0,11.151,2026-08-24T07:01:37.009Z,f13d5a032c4cb3a7ffa7ab126089da54354c22732ea6943c7c651367f7172bd2
8844,CA-2014-141173,11/18/2014,11/20/2014,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,5,0,16.7875,2026-08-24T07:01:37.009Z,df1ea1f72d792c3c4783d32d49031b7887a696c1d2f37a543c87538fc2ba1f1e
8845,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3,0.7,-6.03,2026-08-24T07:01:37.009Z,bd51e3d8ae4593ee0275fe5ce8be1757ba99f5c8e5033c337d094870468a21ab
8846,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.824,3,0.2,1.7487,2026-08-24T07:01:37.009Z,14efa7597a65ccfbc177b3b7752f3ecfcee739f5edbf7dfc2b622c8a00247db6
8847,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,Office Supplies,Paper,"\"Xerox Color Copier Paper, 11\"\" x 17\"\"","Ream\"",91.36,5,0.2,2026-08-24T07:01:37.009Z,2d35b033fcf622e01f91c976d7bb4a5465644db558174f3dae3a7f044dd52b9e
8848,CA-2017-156664,12/18/2017,12/23/2017,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,130.112,2,0.2,13.0112,2026-08-24T07:01:37.009Z,3d195ef9bba00b41db6c8ea55e9178122dfaf4e12ce5db68683666bb9d4efc39
8849,CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,74.24,1,0.2,8.352,2026-08-24T07:01:37.009Z,1dd9fbe75c1231298b7c8097dfa723decd9600b88e4f54cb9080bb256ac7088f
8850,CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-Hour Round Wall Clock,159.84,10,0.2,45.954,2026-08-24T07:01:37.009Z,249dea5c4d64693621fd026d5dfcfe47682647da4a6900680ed599ab009c6cd1
8851,CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,2.892,2,0.7,-2.3136,2026-08-24T07:01:37.009Z,8b243e7b03b9c8f2d03af30c1b7b119c02bb96e31589ca138167aebc9ac5a9d5
8852,CA-2015-140718,7/2/2015,7/4/2015,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,9.392,2,0.2,3.2872,2026-08-24T07:01:37.009Z,595be0a58f702e298b9888a695f0db757c9dd31eade92354caebf4eaa190e54b
8853,CA-2014-119977,10/8/2014,10/13/2014,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,4,0,55.764,2026-08-24T07:01:37.009Z,8092982e72beebbb41dc8386c8a52d94cbcf940eb812923a57ddb0fbc0e84995
8854,US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10000898,Office Supplies,Supplies,"\"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8\"\" Cut","8\"\"L\"",55.6,5,0.2,2026-08-24T07:01:37.009Z,845a06627f5296865c1e3e9b520b3411410f7be105ae404f0925e66647c8e0a2
8855,US-2015-115343,9/22/2015,9/25/2015,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,Logitech�P710e Mobile Speakerphone,617.976,3,0.2,-7.7247,2026-08-24T07:01:37.009Z,4ba781893090323563225682fa20e8ae8753fa67f46532f51c88f0bd0d4cbc7d
8856,CA-2017-163671,12/24/2017,12/30/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642,West,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,21.312,3,0.2,7.992,2026-08-24T07:01:37.009Z,d42a990061d682d1e1982d8c5bfdab675377d273fabc26164042d6aba28bffaa
8857,CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6,0,39.8886,2026-08-24T07:01:37.009Z,f4d8a35c6b299530a9834fa0a0050c5ee5c212f8cc0934d77460bd93b566a21a
8858,CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.984,2,0.2,-7.996,2026-08-24T07:01:37.009Z,37d577dfdcba9086d66e4a5b22ce23e491082f2cd182c44045fe68c9369cb13d
8859,CA-2017-135909,10/13/2017,10/20/2017,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,5,0.2,1906.485,2026-08-24T07:01:37.009Z,5928e156439c8d76476fab806fb9e2956f299a23482ece10a744fa7b386a89e1
8860,US-2017-114356,8/20/2017,8/26/2017,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces�Headset,35.96,1,0.2,3.596,2026-08-24T07:01:37.009Z,de7a6adcad1f3edc9588804a170f6362dfc4924d27baf5e8253d45ec6261dd56
8861,CA-2015-125934,9/11/2015,9/18/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-LA-10000414,Office Supplies,Labels,Avery 503,31.05,3,0,14.904,2026-08-24T07:01:37.009Z,dadd06d561fdaf9e77be38f491b1702b1b136c0cf9f55165ab3bfc5f2ffd9d3d
8862,CA-2015-125934,9/11/2015,9/18/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,8.92,4,0,3.9248,2026-08-24T07:01:37.009Z,76ff49ad072e3bfa4245fbdaa74613ab948e61137225c8ddfdda69a2f9584e9a
8863,CA-2015-125934,9/11/2015,9/18/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,209.6,4,0,96.416,2026-08-24T07:01:37.009Z,89747ba1a303067a55e77d3eece43666d2e267f13a470f919bdd0cba00bba2c3
8864,CA-2015-125934,9/11/2015,9/18/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,111.04,4,0,29.9808,2026-08-24T07:01:37.009Z,ec3070fddd6a329b6177e3a0b73bffe3c1528e61b427d363052f5039d57219d6
8865,CA-2015-125934,9/11/2015,9/18/2015,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,38.88,6,0,18.6624,2026-08-24T07:01:37.009Z,a940bac397d1def5d434f99b922fa16b25dd3522336470e58886acff636a3d21
8866,CA-2015-158148,12/20/2015,12/26/2015,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,36.27,3,0,10.881,2026-08-24T07:01:37.009Z,99f36fa98fca0532a34c6bf3ae43a727c72cf8c225e3d2626e4e9a06fb68ac1e
8867,CA-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,5,0.3,-70.49,2026-08-24T07:01:37.009Z,a8ab456cf7c24b8050db0a64abd2c76dbccb084b586b5e891f44f5072163a47e
8868,CA-2014-120411,9/20/2014,9/23/2014,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,2,0.2,3.475,2026-08-24T07:01:37.009Z,bf1ed8ab64c87026b5286673cefd9abd4ddcee96234ce2dc0a44e911be902ffd
8869,CA-2016-158260,11/4/2016,11/8/2016,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer,686.4,2,0.2,77.22,2026-08-24T07:01:37.009Z,387805c2b82cb04ab68faf07e42f9745d0b0466ce1e0c3de9c9131dcb4848075
8870,CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,15.92,5,0.2,5.373,2026-08-24T07:01:37.009Z,ee5cce5c41f7248a0e53b4f58a42910d7105d73b242450ee3bde435b981771d2
8871,CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,70.68,12,0,31.0992,2026-08-24T07:01:37.009Z,a5d88dcda413593a16b99f9b9f08076550be0b229a90210426f6023433950506
8872,CA-2017-101805,12/1/2017,12/6/2017,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"\"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24\"\" Deep","Sand\"",541.24,4,0,2026-08-24T07:01:37.009Z,0affeb277fa550a3a28a143909b5cb428b7b6d0dd49fc8374a6866c8582f0766
8873,US-2014-105137,10/10/2014,10/10/2014,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,101.994,2,0.7,-71.3958,2026-08-24T07:01:37.009Z,baa3e1da230e0e3f175f3b8e3c53e81b39b0891cd165a7e6231fe86b6a2950c6
8874,US-2014-105137,10/10/2014,10/10/2014,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"Premier Elliptical Ring Binder, Black",18.264,2,0.7,-13.3936,2026-08-24T07:01:37.009Z,316a13a0e51f64c845edef1e8a401489a24d4a357f3002cc017e5d7767266db9
8875,CA-2017-142489,11/14/2017,11/16/2017,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,21.99,5,0.8,-32.985,2026-08-24T07:01:37.009Z,69288f2abb1059ce5d2f53c805b98ce07270addce4f9cc749044f01287d1c1fc
8876,US-2016-141264,8/13/2016,8/19/2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.376,2,0.2,-34.758,2026-08-24T07:01:37.009Z,0bb7ea112a6445d4db0b0fbb68a9b4d08ac7cf500fcf3b4437ec75f4126a7732
8877,US-2016-141264,8/13/2016,8/19/2016,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,58.924,1,0.8,-153.2024,2026-08-24T07:01:37.009Z,b014e2fcf76cedb069b7c9b49450af7089998b59e601b836ad8dc2a06d0cc72c
8878,CA-2017-126928,9/17/2017,9/23/2017,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,480,4,0,225.6,2026-08-24T07:01:37.009Z,6552abb4e70674026e6538db0aedd3ff1eee4fb18f42782713322617cefba805
8879,CA-2017-126928,9/17/2017,9/23/2017,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",34.05,3,0,9.534,2026-08-24T07:01:37.009Z,8cec1f296934e5af16041cc2e090bba8bf29b91fca5b3f575fd9107a9cbf630a
8880,US-2015-107944,3/23/2015,3/25/2015,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,0,92.5056,2026-08-24T07:01:37.009Z,eb6e83d6535d6fd93e2c7fe43e8857eaec77f4550cef1756cce6de87630c92f5
8881,US-2015-107944,3/23/2015,3/25/2015,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,0,86.3892,2026-08-24T07:01:37.009Z,b3b317937b475db7523c509d039302bb483b542832da2b10957a022735da2483
8882,CA-2016-135594,6/30/2016,7/3/2016,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,60505,Central,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,0.2,-0.6265,2026-08-24T07:01:37.009Z,4caec5ca9e240d9afb97897aabddded7f6dab05fac2523930cdc333bd67ac4b6
8883,US-2017-115252,10/20/2017,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.984,2,0.2,1.3986,2026-08-24T07:01:37.009Z,93d9f55c4ebc2070d398ccac47820b67c9ffbb4ca84f693605d49c9184519602
8884,US-2017-115252,10/20/2017,10/25/2017,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.352,3,0.2,4.485,2026-08-24T07:01:37.009Z,53ba8d465c7e7de238fca8f4a4074bd78258f9a576f9a648b3a1849e4e3dac79
8885,CA-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,6.528,4,0.7,-4.5696,2026-08-24T07:01:37.009Z,69e8a43e4e6df2796ded911a3890a1a28ac53bd730cbdb1aa7e36a63a2f24791
8886,CA-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,2.862,3,0.7,-2.2896,2026-08-24T07:01:37.009Z,6026d82db6225809388b0274068ddec8ecfe0a5d4364a11b8bed19e51fcab5d5
8887,CA-2014-107398,8/25/2014,8/30/2014,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8,0.7,-16.6848,2026-08-24T07:01:37.009Z,90b1da39b7cd08a6c6dd02c71c3420b27384e8b748360e55fea0378f0fe261e4
8888,CA-2014-169642,7/27/2014,7/30/2014,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",276.28,2,0,0,2026-08-24T07:01:37.009Z,01467f95b8ae52509d73f63cbef42f9886c5f0ff68da64fcb7059492bbeed0f5
8889,CA-2017-103968,12/1/2017,12/7/2017,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West,FUR-FU-10003394,Furniture,Furnishings,"\"Tenex \"\"The Solids\"\" Textured Chair Mats\"",629.64,9,0,107.0388,2026-08-24T07:01:37.009Z,43cbd9c4a23b1c2170dd558ffd082129ecae2769ac397d679e4ac5096282d10e
8890,CA-2016-147256,10/17/2016,10/21/2016,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,449.97,3,0,220.4853,2026-08-24T07:01:37.009Z,956a66215a3f207bd58d238a618f8edd6e63acf6d0ec31468ad7c07ff50c7601
8891,CA-2016-147256,10/17/2016,10/21/2016,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59,7,0,751.7601,2026-08-24T07:01:37.009Z,d45f57400956a0825c152b1847252fd3d0e6d512573a215de6b66dfdbbfa6935
8892,CA-2016-162159,9/16/2016,9/18/2016,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907,South,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",121.78,2,0,30.445,2026-08-24T07:01:37.009Z,a67588fc4f41e3be9e6891616416e30520746d86abf6af20eaa7271072fd2f19
8893,CA-2015-111038,12/1/2015,12/6/2015,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,2676.672,9,0.2,267.6672,2026-08-24T07:01:37.009Z,a4d5329c507f076fb5b46ec7318116407c3d76c3179f52f81330de145a671d5e
8894,CA-2014-124723,8/5/2014,8/12/2014,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23,2,0.3,41.934,2026-08-24T07:01:37.009Z,a7c33571ba6fd90bece66f8444ef02ddbf464a8d48a74277fa8fba5c2e0929e7
8895,CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03,3,0,43.6842,2026-08-24T07:01:37.009Z,d09ba588f2b85f283f03d32708680f812202af96ab0d5688c5cfb5595454e478
8896,CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"\"Perma STOR-ALL Hanging File Box, 13 1/8\"\"W x 12 1/4\"\"D x 10 1/2\"\"H\"",17.94,3,0,3.0498,2026-08-24T07:01:37.009Z,46a662060ed3fba5dcc08c6ae496d1451ad905f0511139ce4a1dc74a32723056
8897,CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,165.6,3,0.2,10.35,2026-08-24T07:01:37.009Z,7fc2339b23cd3de4f14cdb1964785d0e86c593de77891e09684226e9652d2b65
8898,CA-2016-167241,8/15/2016,8/22/2016,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",37.52,4,0,18.0096,2026-08-24T07:01:37.009Z,4154508f12c5f0fa0e353594e3b12046ff876bbcd3331419b82d24919263bfe3
